anime_id,anime_name,anime_genre,anime_ratings,anime_episodes
2829,Ie Naki Ko Remi,Adventure,8.03,23
30831,Kono Subarashii Sekai ni Shukufuku wo!,Adventure,8.03,10
416,Kurenai no Buta,Action,8.03,1
85,Mobile Suit Zeta Gundam,Drama,8.03,50
30240,Prison School,Comedy,8.03,12
1254,Saint Seiya,Adventure,8.03,114
2605,Sayonara Zetsubou Sensei,Comedy,8.03,12
4163,Seto no Hanayome OVA,Comedy,8.03,2
3228,Zoku Sayonara Zetsubou Sensei,Comedy,8.03,13
1485,Akachan to Boku,Comedy,8.02,35
6351,Clannad: After Story - Mou Hitotsu no Sekai,Drama,8.02,1
13119,Hakuouki Movie 2: Shikon Soukyuu,Action,8.03,1
3782,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),Action,8.02,1
3572,Macross F,Action,8.02,25
8310,Magic Kaito,Adventure,8.02,12
114,Sakigake!! Cromartie Koukou,Comedy,8.02,26
11813,Shijou Saikyou no Deshi Kenichi OVA,Action,8.02,11
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,Game,8.02,26
10012,Carnival Phantasm,Comedy,8.01,12
32370,D.Gray-man Hallow,Action,8.01,13
22961,Date A Live: Encore OVA,Romance,8.01,1
22777,Dragon Ball Kai (2014),Action,8.01,61
29787,Gochuumon wa Usagi Desu ka??,Comedy,8.01,12
7062,Hidamari Sketch x ☆☆☆,Comedy,8.01,12
11887,Kokoro Connect,Comedy,8.01,13
9088,Saiyuuki Gaiden,Action,8.01,3
12815,Shirokuma Cafe,Comedy,8.01,50
12017,Tiger &amp; Bunny Movie 2: The Rising,Action,8.01,1
6377,Zan Sayonara Zetsubou Sensei,Comedy,8.01,13
1470,City Hunter,Action,8,51
780,Detective Conan Movie 02: The Fourteenth Target,Adventure,8,1
27633,Gekkan Shoujo Nozaki-kun Specials,Comedy,8,6
2321,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,Action,8,7
17273,Hetalia: The Beautiful World Specials,Comedy,8,4
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,Comedy,8,1
18661,Kamisama Hajimemashita OVA,Comedy,8,2
14349,Little Witch Academia,Adventure,8,1
1729,Maria-sama ga Miteru 3rd,Drama,8,5
31973,Mobile Suit Gundam Thunderbolt,Action,8,4
17949,The Everlasting Guilty Crown,Music,8,1
996,Bishoujo Senshi Sailor Moon: Sailor Stars,Adventure,7.99,34
9465,Break Blade 4: Sanka no Chi,Action,7.99,1
14175,Hanasaku Iroha: Home Sweet Home,Comedy,7.99,1
11239,Hidamari Sketch x Honeycomb,Comedy,7.99,12
967,Hokuto no Ken,Action,7.99,109
1695,Les Misérables: Shoujo Cosette,Drama,7.99,52
339,Serial Experiments Lain,Dementia,7.99,13
7724,Shiki,Mystery,7.99,22
2753,Ushiro no Shoumen Daare,Drama,7.99,1
8516,Baka to Test to Shoukanjuu Ni!,Comedy,7.98,13
779,Detective Conan Movie 01: The Timed Skyscraper,Adventure,7.98,1
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,Adventure,7.98,1
19319,Gundam Build Fighters,Action,7.98,25
15195,Hetalia: The Beautiful World,Comedy,7.98,20
187,Initial D Third Stage,Action,7.98,1
30311,Kuroko no Basket 3rd Season NG-shuu,Comedy,7.98,9
597,Neko no Ongaeshi,Adventure,7.98,1
400,Seihou Bukyou Outlaw Star,Action,7.98,24
18245,White Album 2,Drama,7.98,13
10521,Working&#039;!!,Comedy,7.98,13
28907,Gate: Jieitai Kanochi nite,Action,7.97,12
31637,Gate: Jieitai Kanochi nite,Action,7.97,12
1571,Ghost Hunt,Comedy,7.97,25
267,Gungrave,Action,7.97,26
253,Jungle wa Itsumo Hare nochi Guu,Comedy,7.97,26
22673,Kuroko no Basket 2nd Season NG-shuu,Comedy,7.97,9
4080,Kyou kara Maou! 3rd Series,Adventure,7.97,39
27947,Lupin III (2015),Action,7.97,24
12917,Madang-Eul Naon Amtalg,Adventure,7.97,1
3750,Maria-sama ga Miteru 4th,School,7.97,13
569,Musekinin Kanchou Tylor,Comedy,7.97,26
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,Fantasy,7.97,1
1253,Saint Seiya: Meiou Hades Meikai-hen,Action,7.97,12
15771,Saint☆Oniisan (Movie),Comedy,7.97,1
397,Seikai no Senki II,Action,7.97,10
949,Top wo Nerae! Gunbuster,Action,7.97,6
11001,Toshokan Sensou: Kakumei no Tsubasa,Action,7.96,1
17909,Uchouten Kazoku,Comedy,7.96,13
21185,Baby Steps,Romance,7.96,25
9724,Break Blade 5: Shisen no Hate,Action,7.96,1
6768,Code Geass: Hangyaku no Lelouch R2 Special Edition Zero Requiem,Action,7.96,1
4872,Goku Sayonara Zetsubou Sensei,Comedy,7.96,3
12413,Jormungand,Action,7.96,12
2076,Kindaichi Shounen no Jikenbo (TV),Mystery,7.96,148
31251,Mobile Suit Gundam: Iron-Blooded Orphans,Action,7.96,25
5485,Shin Mazinger Shougeki! Z-hen,Action,7.96,26
5005,Tentai Senshi Sunred,Comedy,7.96,26
890,Yuusha-Ou GaoGaiGar,Adventure,7.96,49
269,Bleach,Action,7.95,366
14741,Chuunibyou demo Koi ga Shitai!,Comedy,7.95,12
1472,City Hunter 3,Action,7.95,13
33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,Action,7.95,11
7304,Detective Conan Movie 08: Time Travel of the Silver Sky,Adventure,7.95,1
8609,Detective Conan OVA 10: Kid in Trap Island,Adventure,7.95,1
6033,Dragon Ball Kai,Action,7.95,97
8479,Hetalia World Series,Comedy,7.95,48
254,Jungle wa Itsumo Hare nochi Guu Deluxe,Comedy,7.95,6
8525,Kami nomi zo Shiru Sekai,Comedy,7.95,12
19703,Kyousou Giga (TV),Action,7.95,10
25517,Magic Kaito 1412,Adventure,7.95,24
31764,Nejimaki Seirei Senki: Tenkyou no Alderamin,Action,7.95,13
27775,Plastic Memories,Drama,7.95,13
21339,Psycho-Pass Movie,Action,7.95,1
2104,Seto no Hanayome,Comedy,7.95,26
24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,Action,7.95,12
2150,Tanoshii Muumin Ikka,Adventure,7.95,78
12445,Tasogare Otome x Amnesia,Horror,7.95,12
543,Vampire Hunter D (2000),Action,7.95,1
23225,Yuru Yuri Nachuyachumi!,Comedy,7.95,1
9252,Break Blade 3: Kyoujin no Ato,Action,7.94,1
12893,Danshi Koukousei no Nichijou Specials,Comedy,7.94,6
1505,Detective Conan Movie 09: Strategy Above the Depths,Adventure,7.94,1
4447,Detective Conan Movie 12: Full Score of Fear,Adventure,7.94,1
317,Final Fantasy VII: Advent Children,Action,7.94,1
22265,Free!: Eternal Summer,Comedy,7.94,13
13117,Hakuouki Movie 1: Kyoto Ranbu,Action,7.94,1
9563,Hidamari Sketch x ☆☆☆ Specials,Comedy,7.94,2
16904,K: Missing Kings,Action,7.94,1
97,Last Exile,Action,7.94,26
20517,Little Busters!: EX,Comedy,7.94,8
2273,Mobile Suit Gundam Wing: Endless Waltz Movie,Action,7.94,1
1735,Naruto: Shippuuden,Action,7.94,Unknown
20159,Pokemon: The Origin,Action,7.94,4
12403,Yuru Yuri♪♪,Comedy,7.94,12
7044,Zan Sayonara Zetsubou Sensei Bangaichi,Comedy,7.94,2
31646,3-gatsu no Lion,Drama,7.93,23
32998,91 Days,Action,7.93,12
30123,Akagami no Shirayuki-hime,Drama,7.93,12
31339,Drifters,Action,7.93,12
2890,Gake no Ue no Ponyo,Adventure,7.93,1
468,Ghost in the Shell 2: Innocence,Mecha,7.93,1
29755,Haikyuu!! Movie 1: Owari to Hajimari,Comedy,7.94,1
25303,Haikyuu!! OVA,Shounen,7.93,2
24471,Hoozuki no Reitetsu OVA,Comedy,7.93,3
516,Keroro Gunsou,Comedy,7.93,358
1425,Lupin III: Part II,Action,7.93,155
5310,Macross F Movie 1: Itsuwari no Utahime,Action,7.93,1
93,Mobile Suit Gundam Seed,Action,7.93,50
8038,Nodame Cantabile Finale Special,Comedy,7.93,1
322,Paradise Kiss,Comedy,7.93,12
6154,Saint Seiya: The Hades Chapter Sanctuary - Yomigaerishi Gold Saint-tachi no Shinwa,Adventure,7.93,2
7588,Saraiya Goyou,Historical,7.93,12
10083,Shiki Specials,Horror,7.93,2
1172,Slayers Try,Adventure,7.93,26
31711,To LOVE-Ru Darkness 2nd Specials,Comedy,7.93,2
2265,Transformers the Movie,Action,7.93,1
23249,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,Action,7.93,1
202,Wolf&#039;s Rain,Action,7.93,26
30370,Akatsuki no Yona OVA,Action,7.92,3
9919,Ao no Exorcist,Action,7.92,25
1818,Claymore,Action,7.92,26
34036,Detective Conan: Episode One - Chiisaku Natta Meitantei,Adventure,8.1,1
10090,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,Mecha,7.91,1
17895,Golden Time,Comedy,7.92,24
1824,Hadashi no Gen,Drama,7.92,1
4192,Hayate no Gotoku!!,Action,7.92,25
10357,Jinrui wa Suitai Shimashita,Comedy,7.92,12
30745,Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen - Yakusoku no Kizuna,Music,7.92,1
19489,Little Witch Academia: Mahoujikake no Parade,Adventure,7.92,1
4472,Lucky☆Star: Original na Visual to Animation,Comedy,7.92,1
19613,New Initial D Movie: Legend 1 - Kakusei,Action,7.92,1
5530,Pandora Hearts,Adventure,7.92,25
6591,Rurouni Kenshin DVD-BOX Special Ending,Historical,7.92,1
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,Action,7.91,1
388,Capeta,Cars,7.91,52
28999,Charlotte,Drama,7.91,13
1473,City Hunter &#039;91,Action,7.91,13
1379,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,Adventure,7.91,1
23293,Lupin the IIIrd: Jigen Daisuke no Bohyou,Action,7.91,1
1910,Master Keaton OVA,Adventure,7.91,15
33221,Mobile Suit Gundam Thunderbolt: December Sky,Action,7.92,1
18897,Nisekoi,Comedy,7.91,20
31592,Pokemon XY&amp;Z,Action,7.91,47
31380,To LOVE-Ru Darkness 2nd OVA,Comedy,7.91,3
28677,Yamada-kun to 7-nin no Majo (TV),Comedy,7.91,12
7193,Aoi Bungaku Series,Drama,7.9,12
1961,Arashi no Yoru ni,Adventure,7.9,1
21405,Bokura wa Minna Kawaisou,Comedy,7.9,12
6024,Chi&#039;s Sweet Home: Atarashii Ouchi,Comedy,7.9,104
2761,Densetsu Kyojin Ideon: Hatsudou-hen,Drama,7.9,1
1491,Ginga Tetsudou 999,Adventure,7.9,113
106,Hana yori Dango,Drama,7.9,51
5835,Hanasakeru Seishounen,Drama,7.9,39
3604,Hidamari Sketch x 365,Comedy,7.9,13
11237,Hidamari Sketch x SP,Comedy,7.9,2
2828,Ie Naki Ko,Adventure,7.9,51
4087,Michiko to Hatchin,Action,7.9,22
28881,New Initial D Movie: Legend 2 - Tousou,Cars,7.9,1
21473,Persona 3 the Movie 2: Midsummer Knight&#039;s Dream,Action,7.9,1
582,Sexy Commando Gaiden: Sugoiyo!! Masaru-san,Comedy,7.9,48
8311,Tegamibachi Reverse,Adventure,7.9,25
21995,Ao Haru Ride,Comedy,7.89,12
532,Bishoujo Senshi Sailor Moon S,Drama,7.89,38
552,Digimon Adventure,Action,7.89,54
13629,Furiko,Drama,7.89,1
7645,Heartcatch Precure!,Action,7.89,49
249,InuYasha,Action,7.89,167
4886,InuYasha: Kuroi Tessaiga,Adventure,7.89,1
451,InuYasha: Tenka Hadou no Ken,Adventure,7.89,1
9734,K-On!!: Keikaku!,Comedy,7.89,1
433,Kumo no Mukou,Drama,7.89,1
6115,Lupin III vs. Detective Conan,Action,7.89,1
80,Mobile Suit Gundam,Action,7.89,43
1092,Mobile Suit Gundam III: Encounters in Space,Action,7.89,1
20767,Noragami OVA,Action,7.89,2
10119,Seitokai Yakuindomo OVA,Comedy,7.89,8
1921,Urusei Yatsura Movie 2: Beautiful Dreamer,Action,7.89,1
1562,Yamato Nadeshiko Shichihenge♥,Comedy,7.89,25
11111,Another,Horror,7.88,12
32863,Ansatsu Kyoushitsu (TV) 2nd Season: Kagaijugyou-hen,Action,7.88,8
11737,Ao no Exorcist Movie,Action,7.88,1
28249,Arslan Senki (TV),Action,7.88,25
13535,Binbougami ga!,Comedy,7.88,13
1520,Black Jack,Drama,7.88,12
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,Action,7.88,13
30191,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,Action,7.88,1
10497,Hetalia World Series Specials,Comedy,7.88,4
6862,K-On!: Live House!,Comedy,7.88,1
251,Kyou kara Maou!,Adventure,7.88,78
18153,Kyoukai no Kanata,Fantasy,7.88,12
875,Mind Game,Adventure,7.88,1
795,Oniisama e...,Drama,7.88,39
33994,Servamp Specials,Comedy,7.88,3
18397,Shingeki no Kyojin OVA,Action,7.88,3
29830,Tamayura: Sotsugyou Shashin Part 3 - Akogare,Comedy,7.88,1
16870,The Last: Naruto the Movie,Action,7.88,1
479,The Law of Ueki,Adventure,7.88,51
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,Action,7.87,1
32189,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,Action,7.87,12
31859,Hai to Gensou no Grimgar,Action,7.87,12
15451,High School DxD New,Action,7.87,12
33446,Huyao Xiao Hongniang: Yue Hong,Comedy,7.87,13
570,Jin-Rou,Drama,7.87,1
5680,K-On!,Comedy,7.87,13
2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,Adventure,7.87,1
1887,Lucky☆Star,Comedy,7.87,24
90,Mobile Suit Gundam Wing,Action,7.87,49
91,Mobile Suit Gundam Wing: Endless Waltz,Action,7.87,3
2594,Piano no Mori,Adventure,7.87,1
210,Ranma ½,Comedy,7.87,161
1007,Ranma ½ OVA,Comedy,7.87,6
19775,Sidonia no Kishi,Action,7.87,12
534,Slayers,Adventure,7.87,26
9790,Sora no Otoshimono: Tokeijikake no Angeloid,Comedy,7.87,1
2582,Soukou Kihei Votoms,Action,7.87,52
407,Tantei Gakuen Q,Comedy,7.87,45
6213,Toaru Kagaku no Railgun,Action,7.87,24
1000,Uchuu Kaizoku Captain Harlock,Action,7.87,42
1375,Watashi no Ashinaga Ojisan,Comedy,7.87,40
8514,Break Blade 2: Ketsubetsu no Michi,Action,7.86,1
951,Chibi Maruko-chan,Comedy,7.86,142
12117,Detective Conan Movie 16: The Eleventh Striker,Adventure,7.86,1
2508,Genshiken 2,Comedy,7.86,12
19115,Giovanni no Shima,Drama,7.86,1
6904,Hellsing I: Digest for Freaks,Action,7.86,1
22125,Kuroko no Basket: Mou Ikkai Yarimasen ka,Comedy,7.86,1
4454,Macross F: Close Encounter - Deculture Edition,Action,7.86,1
32547,Non Non Biyori Repeat OVA,Comedy,7.86,1
15959,Nurarihyon no Mago OVA,Action,7.86,2
16239,One Piece: Episode of Luffy - Hand Island no Bouken,Action,7.86,1
31772,One Punch Man Specials,Action,7.86,6
396,Seikai no Senki,Action,7.86,13
8407,Sora no Otoshimono: Forte,Comedy,7.86,12
20057,Space☆Dandy,Comedy,7.86,13
9074,Arakawa Under the Bridge x Bridge,Comedy,7.85,13
7305,Detective Conan Movie 10: Promo Special,Adventure,7.85,1
226,Elfen Lied,Action,7.85,13
644,Hachimitsu to Clover Specials,Comedy,7.85,2
2405,Hello! Lady Lynn,Drama,7.85,36
15117,Kami nomi zo Shiru Sekai: Tenri-hen,Comedy,7.85,2
10460,Kimi to Boku.,Comedy,7.85,13
6050,Mahou Sensei Negima! Mou Hitotsu no Sekai,Action,7.85,4
444,Maria-sama ga Miteru: Haru,Drama,7.85,13
82,Mobile Suit Gundam 0080: War in the Pocket,Adventure,7.85,6
15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,Comedy,7.85,10
30347,Nanatsu no Taizai OVA,Action,7.85,2
31704,One Punch Man: Road to Hero,Action,7.85,1
1699,Romeo x Juliet,Drama,7.85,24
517,School Rumble Ichi Gakki Hoshuu,Comedy,7.85,2
29829,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,Comedy,7.85,1
30868,Ajin Part 1: Shoudou,Action,7.84,1
22199,Akame ga Kill!,Action,7.84,24
14941,AKB0048: Next Stage,Music,7.84,13
978,Change!! Getter Robo: Sekai Saigo no Hi,Action,7.84,13
2994,Death Note Rewrite,Mystery,7.84,2
14735,Detective Conan Movie 17: Private Eye in the Distant Sea,Adventure,7.84,1
10350,Hakuouki Sekkaroku,Action,7.84,6
20431,Hoozuki no Reitetsu,Comedy,7.84,13
15487,Kuroko no Basket NG-shuu,Comedy,7.84,9
1462,Memories,Drama,7.84,3
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,Action,7.84,1
28927,Owari no Seraph: Nagoya Kessen-hen,Action,7.84,12
398,Seikai no Senki III,Action,7.84,2
20847,Seitokai Yakuindomo*,Comedy,7.84,13
2451,Space Cobra,Action,7.84,31
8937,Toaru Majutsu no Index II,Action,7.84,24
12883,Tsuritama,Comedy,7.84,12
30413,Yowamushi Pedal Movie,Comedy,7.84,1
30902,Yuru Yuri Nachuyachumi!+,Comedy,7.84,2
6347,Baka to Test to Shoukanjuu,Comedy,7.83,13
3841,Chi&#039;s Sweet Home,Comedy,7.83,104
8086,Densetsu no Yuusha no Densetsu,Action,7.83,24
9982,Fairy Tail OVA,Comedy,7.83,5
1888,Ichigo Mashimaro OVA,Comedy,7.83,3
33082,Kingsglaive: Final Fantasy XV,Action,7.83,1
1096,Mobile Police Patlabor 2: The Movie,Drama,7.83,1
14407,Persona 3 the Movie 1: Spring of Birth,Action,7.83,1
1719,Rozen Maiden: Ouvertüre,Action,7.83,2
290,Seikai no Monshou,Action,7.83,13
154,Shaman King,Action,7.83,64
11757,Sword Art Online,Action,7.83,25
5074,Tetsuwan Birdy Decode:02,Action,7.83,12
31733,Bishoujo Senshi Sailor Moon Crystal Season III,Demons,7.83,13
1690,Bokurano,Drama,7.82,24
4177,Bounen no Xamdou,Action,7.82,26
10092,Break Blade 6: Doukoku no Toride,Action,7.82,1
9785,Detective Conan: Conan vs. Kid - Shark &amp; Jewel,Adventure,7.82,1
985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,Adventure,7.82,1
18055,Hakkenden: Touhou Hakken Ibun 2nd Season,Action,7.82,13
6984,Hidamari Sketch x 365 Specials,Comedy,7.82,3
27991,K: Return of Kings,Action,7.82,13
21659,Kill la Kill Special,Action,7.82,1
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV),Comedy,7.82,373
474,Macross Plus,Drama,7.82,4
1211,Macross Plus Movie Edition,Action,7.82,1
9510,Mitsudomoe Zouryouchuu!,Comedy,7.82,8
5751,Prince of Tennis: Another Story - Messages From Past and Future,Comedy,7.82,4
3515,Saint Seiya: Meiou Hades Elysion-hen,Action,7.82,6
13663,To LOVE-Ru Darkness,Comedy,7.82,12
13851,To LOVE-Ru Darkness OVA,Comedy,7.82,6
6956,Working!!,Comedy,7.82,13
9441,Yume-iro Pâtissière SP Professional,Shoujo,7.82,13
233,Daa! Daa! Daa!,Comedy,7.81,78
2397,Digimon Adventure: Bokura no War Game!,Adventure,7.81,1
345,Eikoku Koi Monogatari Emma,Drama,7.81,12
71,Full Metal Panic!,Action,7.81,24
10793,Guilty Crown,Action,7.81,22
9760,Hoshi wo Ou Kodomo,Adventure,7.81,1
160,Ima,Adventure,7.81,13
3713,Jigoku Shoujo Mitsuganae,Mystery,7.81,26
2593,Kara no Kyoukai 1: Fukan Fuukei,Action,7.81,1
2454,Kimagure Orange☆Road: Ano Hi ni Kaeritai,Comedy,7.81,1
32380,Kono Subarashii Sekai ni Shukufuku wo! OVA,Comedy,7.81,1
33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,Action,7.82,8
13203,Lupin the Third: Mine Fujiko to Iu Onna,Action,7.81,13
2963,Minami-ke,Comedy,7.81,13
87,Mobile Suit Gundam: Char&#039;s Counterattack,Drama,7.81,1
20,Naruto,Action,7.81,220
31953,New Game!,Comedy,7.81,12
28069,Shigatsu wa Kimi no Uso: Moments,Music,7.81,1
1002,Top wo Nerae 2! Diebuster,Action,7.81,6
9471,Baka to Test to Shoukanjuu: Matsuri,Comedy,7.8,2
150,Blood+,Action,7.8,50
60,Chrno Crusade,Action,7.8,24
19671,Free!: FrFr - Short Movie,Comedy,7.8,7
120,Fruits Basket,Comedy,7.8,26
74,Gakuen Alice,Comedy,7.8,26
30364,Haikyuu!! Movie 2: Shousha to Haisha,Comedy,7.81,1
8426,Hourou Musuko,Drama,7.8,11
33209,Huyao Xiao Hongniang: Wangquan Fugui,Comedy,7.8,14
2547,Shoukoujo Sara,Drama,7.8,46
22101,Soredemo Sekai wa Utsukushii,Adventure,7.8,12
182,Tenkuu no Escaflowne,Adventure,7.8,26
21867,The Disappearance of Conan Edogawa: The Worst Two Days in History,Adventure,7.8,1
28979,To LOVE-Ru Darkness 2nd,Comedy,7.8,12
16011,Tokyo Ravens,Comedy,7.8,24
22819,Aikatsu! Movie,Music,7.79,1
9062,Angel Beats! Specials,Action,7.79,2
477,Aria The Animation,Fantasy,7.79,13
6772,Break Blade 1: Kakusei no Toki,Action,7.79,1
2450,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,Comedy,7.79,1
5177,Denpa-teki na Kanojo,Mystery,7.79,2
2229,Dragon Quest: Dai no Daibouken,Adventure,7.79,46
6927,Higashi no Eden Soushuuhen: Air Communication,Comedy,7.79,1
4811,Ichigo Mashimaro Encore,Comedy,7.79,2
13403,Inu x Boku SS Special,Comedy,7.79,1
228,Jigoku Shoujo,Horror,7.79,26
30952,New Initial D Movie: Legend 3 - Mugen,Cars,7.79,1
24135,Nobunaga Concerto,Historical,7.79,10
8795,Panty &amp; Stocking with Garterbelt,Action,7.79,13
12021,Poyopoyo Kansatsu Nikki,Comedy,7.79,52
17249,Pretty Rhythm: Rainbow Live,Music,7.79,51
1011,Ranma ½ Super,Adventure,7.79,3
18119,Servant x Service,Comedy,7.79,13
2787,Shakugan no Shana II (Second),Action,7.79,24
6046,Tales of Vesperia: The First Strike,Action,7.79,1
9000,Toaru Hikuushi e no Tsuioku,Adventure,7.79,1
10717,Towa no Quon 6: Towa no Quon,Action,7.79,1
31580,Ajin,Action,7.78,13
31483,Akagami no Shirayuki-hime: Nandemonai Takaramono,Drama,7.77,1
531,Bishoujo Senshi Sailor Moon R: The Movie,Drama,7.78,1
4596,Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,Action,7.78,1
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,Comedy,7.78,1
4725,Ga-Rei: Zero,Action,7.78,12
6637,Higashi no Eden Movie II: Paradise Lost,Action,7.78,1
255,Jungle wa Itsumo Hare nochi Guu Final,Comedy,7.78,7
10790,Kore wa Zombie Desu ka? of the Dead,Action,7.78,10
23385,Kyoukai no Kanata: Shinonome,Fantasy,7.78,1
1418,Lupin III: Episode 0 &quot;First Contact&quot;,Action,7.78,1
14511,Minami-ke Tadaima,Comedy,7.78,13
10389,Momo e no Tegami,Drama,7.78,1
7592,Nurarihyon no Mago,Action,7.78,24
31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,Action,7.78,1
32729,Orange,Drama,7.78,13
2112,Over Drive,Shounen,7.78,26
208,R.O.D OVA,Action,7.78,3
30296,Rakudai Kishi no Cavalry,Action,7.78,12
1008,Ranma ½ Specials,Comedy,7.78,2
65,Rozen Maiden: Träumend,Action,7.78,12
2499,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,Comedy,7.78,1
3470,Special A,Comedy,7.78,24
540,Tenchi Muyou! Ryououki 2nd Season,Action,7.78,6
26,Texhnolyze,Action,7.78,22
1293,Urusei Yatsura,Action,7.78,195
856,Utawarerumono,Action,7.78,26
9201,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,Action,7.77,3
2214,Black Jack 21,Action,7.77,17
32108,Digimon Adventure tri. 2: Ketsui,Action,7.77,1
123,Fushigi Yuugi,Adventure,7.77,52
488,Ichigo Mashimaro,Comedy,7.77,12
3603,JoJo no Kimyou na Bouken: Phantom Blood,Action,7.77,1
32268,Koyomimonogatari,Comedy,7.77,12
7270,Mobile Suit Gundam 00 Special Edition,Action,7.77,3
1376,Ojamajo Doremi Na-i-sho,Comedy,7.77,13
464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,Adventure,7.77,1
9745,Sengoku Basara Movie: The Last Party,Action,7.77,1
21843,Shingeki no Bahamut: Genesis,Action,7.77,12
539,Tenchi Muyou! Ryououki,Action,7.77,6
14227,Tonari no Kaibutsu-kun,Comedy,7.77,13
11319,Zero no Tsukaima F,Adventure,7.77,12
24151,Ao Haru Ride OVA,Romance,7.76,2
997,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,Adventure,7.76,1
24913,Bokura wa Minna Kawaisou: Hajimete no,Comedy,7.76,1
31478,Bungou Stray Dogs,Action,7.76,12
28479,Detective Conan Movie 19: The Hellfire Sunflowers,Action,7.77,1
2471,Doraemon (1979),Adventure,7.76,1787
240,Genshiken,Comedy,7.76,12
1301,Ginga Tetsudou 999 (Movie),Adventure,7.76,1
18619,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,Military,7.76,1
9065,Hakuouki Hekketsuroku,Action,7.76,10
5060,Hetalia Axis Powers,Comedy,7.76,52
3731,Itazura na Kiss,Comedy,7.76,25
1412,Lupin III,Action,7.76,23
20785,Mahouka Koukou no Rettousei,Magic,7.76,26
2985,Majin Tantei Nougami Neuro,Comedy,7.76,25
1483,Master Keaton,Adventure,7.76,24
10161,No.6,Action,7.76,11
462,One Piece Movie 4: Dead End no Bouken,Action,7.76,1
5507,Senjou no Valkyria,Action,7.76,26
6444,Tegamibachi,Adventure,7.76,25
10715,Towa no Quon 4: Guren no Shoushin,Action,7.76,1
95,Turn A Gundam,Action,7.76,50
8247,Bleach Movie 4: Jigoku-hen,Action,7.75,1
20031,D-Frag!,Comedy,7.75,12
7471,Detective Conan Movie 09: Promo Special,Adventure,7.75,1
